------------------------------
Dylos Logger v 2.0.0.0
Unit: DC1700 v 2.08
Date/Time: 01-30-17 11:07
------------------------------
Particles per cubic foot / 100
------------------------------
Date/Time, Small, Large
01-27-17 10:57, 6762, 315
01-27-17 10:58, 6670, 322
01-27-17 10:59, 6915, 355
01-27-17 11:00, 6507, 333
01-27-17 11:01, 6641, 309
01-27-17 11:02, 6444, 310
01-27-17 11:03, 6443, 316
01-27-17 11:04, 6077, 324
01-27-17 11:05, 6194, 319
01-27-17 11:06, 6293, 315
01-27-17 11:07, 6192, 331
01-27-17 11:08, 6070, 324
01-27-17 11:09, 6305, 347
01-27-17 11:10, 6260, 333
01-27-17 11:11, 6226, 345
01-27-17 11:12, 6154, 337
01-27-17 11:13, 5923, 344
01-27-17 11:14, 5915, 305
01-27-17 11:15, 6855, 436
01-27-17 11:16, 7013, 461
01-27-17 11:17, 6269, 369
01-27-17 11:18, 6500, 348
01-27-17 11:19, 6557, 337
01-27-17 11:20, 6494, 345
01-27-17 11:21, 6255, 341
01-27-17 11:22, 6504, 332
01-27-17 11:23, 6292, 329
01-27-17 11:24, 6461, 366
01-27-17 11:25, 6632, 369
01-27-17 11:26, 6313, 349
01-27-17 11:27, 6290, 357
01-27-17 11:28, 6491, 329
01-27-17 11:29, 6253, 348
01-27-17 11:30, 6277, 348
01-27-17 11:31, 6117, 314
01-27-17 11:32, 6118, 318
01-27-17 11:33, 6118, 333
01-27-17 11:34, 6232, 318
01-27-17 11:35, 6200, 316
01-27-17 11:36, 6076, 315
01-27-17 11:37, 6200, 312
01-27-17 11:38, 6166, 310
01-27-17 11:39, 5886, 302
01-27-17 11:40, 6034, 298
01-27-17 11:41, 6113, 304
01-27-17 11:42, 6109, 308
01-27-17 11:43, 6226, 310
01-27-17 11:44, 6575, 363
01-27-17 11:45, 6454, 382
01-27-17 11:46, 6293, 375
01-27-17 11:47, 6657, 370
01-27-17 11:48, 6369, 378
01-27-17 11:49, 6313, 395
01-27-17 11:50, 6141, 363
01-27-17 11:51, 6046, 365
01-27-17 11:52, 6165, 356
01-27-17 11:53, 5986, 367
01-27-17 11:54, 5653, 332
01-27-17 11:55, 5504, 346
01-27-17 11:56, 5656, 337
01-27-17 11:57, 5618, 312
01-27-17 11:58, 5359, 333
01-27-17 11:59, 5520, 339
01-27-17 12:00, 5410, 327
01-27-17 12:01, 5177, 323
01-27-17 12:02, 5203, 323
01-27-17 12:03, 5091, 319
01-27-17 12:04, 5107, 311
01-27-17 12:05, 5084, 317
01-27-17 12:06, 4941, 305
01-27-17 12:07, 5038, 313
01-27-17 12:08, 4921, 313
01-27-17 12:09, 5043, 308
01-27-17 12:10, 4849, 308
01-27-17 12:11, 4888, 290
01-27-17 12:12, 4681, 299
01-27-17 12:13, 4754, 283
01-27-17 12:14, 4650, 271
01-27-17 12:15, 4706, 275
01-27-17 12:16, 4579, 278
01-27-17 12:17, 4673, 288
01-27-17 12:18, 4601, 275
01-27-17 12:19, 4637, 283
01-27-17 12:20, 4642, 281
01-27-17 12:21, 4566, 276
01-27-17 12:22, 4637, 296
01-27-17 12:23, 4745, 292
01-27-17 12:24, 4826, 361
01-27-17 12:25, 4909, 353
01-27-17 12:26, 4760, 318
01-27-17 12:27, 5099, 445
01-27-17 12:28, 5540, 521
01-27-17 12:29, 5161, 437
01-27-17 12:30, 5232, 453
01-27-17 12:31, 5385, 492
01-27-17 12:32, 5317, 453
01-27-17 12:33, 5204, 443
01-27-17 12:34, 5071, 438
01-27-17 12:35, 5216, 441
01-27-17 12:36, 5131, 431
01-27-17 12:37, 5043, 426
01-27-17 12:38, 5130, 433
01-27-17 12:39, 5162, 416
01-27-17 12:40, 5061, 379
01-27-17 12:41, 4961, 395
01-27-17 12:42, 5047, 399
01-27-17 12:43, 5138, 399
01-27-17 12:44, 5195, 389
01-27-17 12:45, 5186, 398
01-27-17 12:46, 5083, 372
01-27-17 12:47, 4919, 378
01-27-17 12:48, 4981, 362
01-27-17 12:49, 5046, 372
01-27-17 12:50, 5087, 374
01-27-17 12:51, 5000, 359
01-27-17 12:52, 4992, 376
01-27-17 12:53, 4903, 356
01-27-17 12:54, 5098, 376
01-27-17 12:55, 5088, 343
01-27-17 12:56, 5084, 336
01-27-17 12:57, 5075, 355
01-27-17 12:58, 5062, 347
01-27-17 12:59, 5054, 359
01-27-17 13:00, 4994, 373
01-27-17 13:01, 5137, 346
01-27-17 13:02, 4998, 316
01-27-17 13:03, 4980, 320
01-27-17 13:04, 5012, 314
01-27-17 13:05, 5152, 333
01-27-17 13:06, 5054, 334
01-27-17 13:07, 5240, 379
01-27-17 13:08, 5516, 447
01-27-17 13:09, 5394, 404
01-27-17 13:10, 6042, 633
01-27-17 13:11, 5943, 602
01-27-17 13:12, 6401, 725
01-27-17 13:13, 6423, 729
01-27-17 13:14, 6462, 716
01-27-17 13:15, 6578, 776
01-27-17 13:16, 6486, 725
01-27-17 13:17, 6496, 755
01-27-17 13:18, 6520, 737
01-27-17 13:19, 6598, 742
01-27-17 13:20, 6763, 801
01-27-17 13:21, 6229, 685
01-27-17 13:22, 6959, 990
01-27-17 13:23, 9604, 2341
01-27-17 13:24, 7368, 1087
01-27-17 13:25, 6958, 955
01-27-17 13:26, 6926, 888
01-27-17 13:27, 6868, 882
01-27-17 13:28, 7216, 947
01-27-17 13:29, 7092, 930
01-27-17 13:30, 7154, 965
01-27-17 13:31, 7110, 983
01-27-17 13:32, 6834, 875
01-27-17 13:33, 6837, 886
01-27-17 13:34, 6737, 862
01-27-17 13:35, 6662, 836
01-27-17 13:36, 6628, 829
01-27-17 13:37, 6526, 761
01-27-17 13:38, 6501, 800
01-27-17 13:39, 6408, 805
01-27-17 13:40, 6485, 794
01-27-17 13:41, 6431, 786
01-27-17 13:42, 6490, 765
01-27-17 13:43, 6411, 757
01-27-17 13:44, 6353, 729
01-27-17 13:45, 6448, 769
01-27-17 13:46, 6288, 709
01-27-17 13:47, 6261, 738
01-27-17 13:48, 6275, 702
01-27-17 13:49, 6203, 698
01-27-17 13:50, 6223, 688
01-27-17 13:51, 6157, 654
01-27-17 13:52, 6104, 669
01-27-17 13:53, 6077, 658
01-27-17 13:54, 6037, 625
01-27-17 13:55, 6107, 665
01-27-17 13:56, 5897, 615
01-27-17 13:57, 5908, 622
01-27-17 13:58, 5957, 618
01-27-17 13:59, 5979, 641
01-27-17 14:00, 5885, 590
01-27-17 14:01, 5738, 571
01-27-17 14:02, 5788, 587
01-27-17 14:03, 5765, 565
01-27-17 14:04, 5811, 580
01-27-17 14:05, 5838, 632
01-27-17 14:06, 5853, 609
01-27-17 14:07, 5844, 614
01-27-17 14:08, 5812, 612
01-27-17 14:09, 5765, 584
01-27-17 14:10, 5769, 586
01-27-17 14:11, 5768, 620
01-27-17 14:12, 5721, 585
01-27-17 14:13, 5754, 596
01-27-17 14:14, 5804, 602
01-27-17 14:15, 5842, 608
01-27-17 14:16, 5835, 606
01-27-17 14:17, 5797, 613
01-27-17 14:18, 5718, 601
01-27-17 14:19, 5706, 609
01-27-17 14:20, 5751, 585
01-27-17 14:21, 5746, 620
01-27-17 14:22, 5738, 572
01-27-17 14:23, 5724, 573
01-27-17 14:24, 5665, 564
01-27-17 14:25, 5748, 554
01-27-17 14:26, 5764, 545
01-27-17 14:27, 5726, 546
01-27-17 14:28, 5717, 572
01-27-17 14:29, 5706, 564
01-27-17 14:30, 5527, 543
01-27-17 14:31, 5591, 543
01-27-17 14:32, 5658, 554
01-27-17 14:33, 5690, 558
01-27-17 14:34, 5598, 540
01-27-17 14:35, 5676, 564
01-27-17 14:36, 5633, 513
01-27-17 14:37, 5554, 548
01-27-17 14:38, 5681, 549
01-27-17 14:39, 5586, 521
01-27-17 14:40, 5689, 534
01-27-17 14:41, 5568, 566
01-27-17 14:42, 5653, 562
01-27-17 14:43, 5470, 545
01-27-17 14:44, 5533, 520
01-27-17 14:45, 5682, 547
01-27-17 14:46, 5614, 555
01-27-17 14:47, 5759, 582
01-27-17 14:48, 5724, 567
01-27-17 14:49, 5832, 596
01-27-17 14:50, 5715, 602
01-27-17 14:51, 5802, 604
01-27-17 14:52, 5892, 643
01-27-17 14:53, 6196, 718
01-27-17 14:54, 5995, 668
01-27-17 14:55, 6012, 707
01-27-17 14:56, 6053, 708
01-27-17 14:57, 6131, 728
01-27-17 14:58, 6060, 707
01-27-17 14:59, 6092, 729
01-27-17 15:00, 6118, 744
01-27-17 15:01, 6230, 754
01-27-17 15:02, 6207, 754
01-27-17 15:03, 6242, 741
01-27-17 15:04, 6175, 771
01-27-17 15:05, 6297, 749
01-27-17 15:06, 6370, 772
01-27-17 15:07, 6412, 817
01-27-17 15:08, 6476, 825
01-27-17 15:09, 6555, 875
01-27-17 15:10, 6472, 834
01-27-17 15:11, 6449, 816
01-27-17 15:12, 6343, 776
01-27-17 15:13, 6433, 809
01-27-17 15:14, 6435, 797
01-27-17 15:15, 6374, 789
01-27-17 15:16, 6315, 762
01-27-17 15:17, 6266, 782
01-27-17 15:18, 6274, 753
01-27-17 15:19, 6176, 733
01-27-17 15:20, 6074, 686
01-27-17 15:21, 6245, 752
01-27-17 15:22, 6178, 724
01-27-17 15:23, 6147, 706
01-27-17 15:24, 6057, 705
01-27-17 15:25, 6124, 707
01-27-17 15:26, 6086, 704
01-27-17 15:27, 6049, 696
01-27-17 15:28, 6222, 705
01-27-17 15:29, 6010, 661
01-27-17 15:30, 6078, 686
01-27-17 15:31, 5852, 659
01-27-17 15:32, 6014, 686
01-27-17 15:33, 6098, 644
01-27-17 15:34, 5990, 664
01-27-17 15:35, 6039, 710
01-27-17 15:36, 6008, 651
01-27-17 15:37, 6032, 649
01-27-17 15:38, 5941, 669
01-27-17 15:39, 5826, 623
01-27-17 15:40, 5950, 654
01-27-17 15:41, 5806, 631
01-27-17 15:42, 5829, 606
01-27-17 15:43, 5842, 608
01-27-17 15:44, 5760, 599
01-27-17 15:45, 5816, 617
01-27-17 15:46, 5861, 652
01-27-17 15:47, 5816, 606
01-27-17 15:48, 5930, 649
01-27-17 15:49, 5824, 630
01-27-17 15:50, 5868, 652
01-27-17 15:51, 5836, 623
01-27-17 15:52, 5947, 626
01-27-17 15:53, 5874, 649
01-27-17 15:54, 6423, 811
01-27-17 15:55, 6576, 870
01-27-17 15:56, 6489, 824
01-27-17 15:57, 6532, 831
01-27-17 15:58, 6496, 818
01-27-17 15:59, 6812, 921
01-27-17 16:00, 6591, 852
01-27-17 16:01, 6568, 818
01-27-17 16:02, 6681, 876
01-27-17 16:03, 6627, 879
01-27-17 16:04, 6675, 838
01-27-17 16:05, 6742, 887
01-27-17 16:06, 6670, 882
01-27-17 16:07, 6586, 844
01-27-17 16:08, 6688, 817
01-27-17 16:09, 6633, 849
01-27-17 16:10, 6443, 815
01-27-17 16:11, 6590, 852
01-27-17 16:12, 6386, 788
01-27-17 16:13, 6478, 792
01-27-17 16:14, 6425, 771
01-27-17 16:15, 6302, 765
01-27-17 16:16, 6371, 770
01-27-17 16:17, 6280, 751
01-27-17 16:18, 6113, 718
01-27-17 16:19, 6227, 738
01-27-17 16:20, 6182, 723
01-27-17 16:21, 6032, 674
01-27-17 16:22, 6067, 662
01-27-17 16:23, 6072, 712
01-27-17 16:24, 6099, 681
01-27-17 16:25, 6122, 683
01-27-17 16:26, 5905, 654
01-27-17 16:27, 5922, 652
01-27-17 16:28, 5872, 642
01-27-17 16:29, 6007, 673
01-27-17 16:30, 5772, 624
01-27-17 16:31, 5791, 634
01-27-17 16:32, 5853, 664
01-27-17 16:33, 5945, 651
01-27-17 16:34, 5942, 672
01-27-17 16:35, 5881, 691
01-27-17 16:36, 5829, 646
01-27-17 16:37, 5976, 682
01-27-17 16:38, 6180, 737
01-27-17 16:39, 6224, 763
01-27-17 16:40, 6118, 732
01-27-17 16:41, 6219, 747
01-27-17 16:42, 6070, 752
01-27-17 16:43, 6084, 773
01-27-17 16:44, 6208, 752
01-27-17 16:45, 6162, 729
01-27-17 16:46, 6116, 750
01-27-17 16:47, 6162, 770
01-27-17 16:48, 6266, 791
01-27-17 16:49, 6333, 814
01-27-17 16:50, 6340, 812
01-27-17 16:51, 6511, 912
01-27-17 16:52, 6470, 863
01-27-17 16:53, 6475, 879
01-27-17 16:54, 6279, 833
01-27-17 16:55, 6414, 830
01-27-17 16:56, 6443, 832
01-27-17 16:57, 6344, 845
01-27-17 16:58, 6373, 839
01-27-17 16:59, 6350, 812
01-27-17 17:00, 6385, 809
01-27-17 17:01, 6218, 800
01-27-17 17:02, 6211, 764
01-27-17 17:03, 6148, 747
01-27-17 17:04, 6035, 726
01-27-17 17:05, 6023, 730
01-27-17 17:06, 5931, 720
01-27-17 17:07, 6021, 702
01-27-17 17:08, 5880, 666
01-27-17 17:09, 5959, 686
01-27-17 17:10, 5986, 705
01-27-17 17:11, 6056, 694
01-27-17 17:12, 5988, 680
01-27-17 17:13, 5903, 690
01-27-17 17:14, 5924, 696
01-27-17 17:15, 5877, 673
01-27-17 17:16, 5855, 656
01-27-17 17:17, 5843, 665
01-27-17 17:18, 5852, 689
01-27-17 17:19, 5999, 712
01-27-17 17:20, 6348, 818
01-27-17 17:21, 6100, 779
01-27-17 17:22, 5994, 711
01-27-17 17:23, 6017, 759
01-27-17 17:24, 6051, 738
01-27-17 17:25, 6029, 715
01-27-17 17:26, 6122, 747
01-27-17 17:27, 6262, 768
